=====================================
Time    Queue length    Rate    Drops
-------------------------------------
162.5	43		6252.0	0
163.0	47		6249.0	0
163.5	50		6251.2	0
164.0	53		6249.2	0
164.5	56		6249.6	0
165.0	59		6248.7	0
165.5	62		6252.8	0
166.0	66		6249.5	0
166.5	68		6249.5	0
167.0	71		6249.5	0
167.5	76		6249.7	0
168.0	78		6250.6	0
168.5	80		6251.1	0
169.0	81		6247.2	0
169.5	84		6251.5	0
170.0	87		6249.6	0
170.5	89		6250.1	0
171.0	92		6250.7	0
171.5	94		6249.9	0
172.0	97		6250.8	2
172.5	56		6249.5	13
173.0	3		6236.6	0
173.5	7		6250.1	0
174.0	12		6249.2	0
174.5	16		6251.9	0
175.0	20		6249.6	0
175.5	24		6248.9	0
176.0	28		6252.4	0
176.5	31		6250.0	0
177.0	35		6247.2	0
177.5	40		6252.4	0
178.0	43		6250.1	0
178.5	45		6249.9	0
179.0	48		6249.2	0
179.5	51		6248.8	0
180.0	54		6250.6	0
180.5	57		6251.4	0
181.0	60		6249.1	0
181.5	63		6249.1	0
182.0	66		6252.4	0
182.5	69		6249.2	0
183.0	74		6249.4	0
183.5	76		6250.7	0
184.0	77		6250.7	0
184.5	80		6249.0	0
185.0	82		6249.0	0
185.5	85		6252.0	0
186.0	88		6249.6	0
186.5	90		6249.9	0
187.0	93		6250.4	0
187.5	95		6249.0	0
188.0	99		6251.2	0
188.5	99		6248.9	2
189.0	26		6249.0	1
189.5	31		6252.1	0
190.0	33		6247.3	0
190.5	38		6252.6	0
191.0	41		6249.0	0
191.5	44		6250.1	0
192.0	48		6248.5	0
192.5	50		6251.8	0
193.0	53		6248.2	0
193.5	56		6252.4	0
194.0	60		6249.3	0
194.5	63		6249.1	0
195.0	65		6249.9	0
195.5	69		6249.8	0
196.0	71		6250.0	0
196.5	75		6249.7	0
197.0	76		6250.3	0
197.5	79		6250.9	0
198.0	82		6251.1	0
198.5	85		6249.8	0
199.0	89		6249.6	0
199.5	90		6248.2	0
200.0	92		6251.4	0
200.5	574		618.0	391
201.0	1068		123.0	7
201.5	1550		126.0	5
202.0	2044		126.0	7
202.5	2539		123.1	10
203.0	3021		126.0	8
203.5	3515		126.0	12
204.0	4009		123.0	10
204.5	4492		126.1	6
205.0	4968		126.0	6
205.5	4964		123.0	1
206.0	4950		125.5	0
