bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
80	1	0.95	42	388.5	0.0	37	0	537.5 (0.05)
80	2	0.95	42	389.0	0.0	37	0	1856.8 (0.18)
80	3	0.95	42	389.0	0.0	37	0	2574.7 (0.25)
80	4	0.95	42	389.5	0.0	38	0	3043.5 (0.30)
80	5	0.95	42	389.5	0.0	38	0	3642.2 (0.36)
80	6	0.95	42	389.5	0.0	38	0	4231.0 (0.41)
80	8	0.95	42	389.5	0.0	38	0	5299.8 (0.52)
80	10	0.95	42	389.5	0.0	38	0	5486.9 (0.54)
80	12	0.95	42	389.5	0.0	38	0	5880.2 (0.57)
80	14	0.95	42	394.0	0.3	38	0	6086.3 (0.59)
80	16	0.95	42	402.0	0.6	39	0	6274.8 (0.61)
80	20	0.95	42	402.0	1.3	39	0	6455.7 (0.63)
80	24	0.95	42	402.0	1.8	39	0	6602.3 (0.64)
80	30	0.95	42	406.5	1.8	39	0	6843.3 (0.67)
80	40	0.95	42	466.5	2.3	45	0	7041.5 (0.69)
100	1	0.96	48	563.5	0.0	44	0	477.6 (0.04)
100	2	0.96	48	563.5	0.0	44	0	2512.6 (0.20)
100	3	0.96	48	563.5	0.0	44	0	3057.4 (0.24)
100	4	0.96	48	563.5	0.0	44	0	3497.9 (0.27)
100	5	0.96	48	563.5	0.0	44	0	4083.1 (0.32)
100	6	0.96	48	563.5	0.0	44	0	4683.7 (0.37)
100	8	0.96	48	563.5	0.0	44	0	5859.0 (0.46)
100	10	0.96	48	568.5	0.0	44	0	6973.1 (0.54)
100	12	0.96	48	568.5	0.0	44	0	7008.0 (0.55)
100	14	0.96	48	568.5	0.0	44	0	7329.0 (0.57)
100	16	0.96	48	568.5	0.1	44	0	7797.6 (0.61)
100	20	0.96	48	572.5	0.8	44	0	8047.9 (0.63)
100	24	0.96	48	573.5	1.8	44	0	8092.4 (0.63)
100	30	0.96	48	573.5	4.0	44	0	8460.0 (0.66)
100	40	0.96	48	575.0	4.0	44	0	8670.3 (0.68)
